time,value
2026-06-16T22:01:19.234858275Z,20.5
2026-06-16T22:01:21.215605209Z,20.399999618530273
2026-06-16T22:01:23.134409776Z,20.299999237060547
2026-06-16T22:01:25.137641157Z,20.200000762939453
2026-06-16T22:35:03.981988625Z,19.799999237060547
2026-06-16T22:35:19.033413938Z,20
2026-06-16T22:35:21.14109094Z,20.200000762939453
2026-06-17T01:23:56.210623717Z,20.200000762939453
2026-06-17T01:27:36.703690589Z,20.299999237060547
2026-06-17T01:27:38.699063165Z,20.200000762939453
2026-06-17T01:27:40.693894466Z,20.299999237060547
2026-06-17T01:27:48.697556476Z,20.399999618530273
2026-06-17T01:27:58.692789642Z,20.5
2026-06-17T01:28:08.701089019Z,20.600000381469727
2026-06-17T01:34:32.989604781Z,20.5
2026-06-17T01:34:46.711785863Z,20.399999618530273
2026-06-17T01:34:48.799485615Z,20.5
2026-06-17T01:34:52.703016095Z,20.399999618530273
2026-06-17T01:34:54.699856236Z,20.5
2026-06-17T01:34:58.79247376Z,20.399999618530273
2026-06-17T01:35:26.693650303Z,20.299999237060547
2026-06-17T01:35:28.693809961Z,20.399999618530273
2026-06-17T01:35:32.698579118Z,20.299999237060547
2026-06-17T01:35:34.698204666Z,20.399999618530273
2026-06-17T01:35:36.694451676Z,20.299999237060547
2026-06-17T01:35:58.693868492Z,20.200000762939453
2026-06-17T01:36:00.692131389Z,20.299999237060547
2026-06-17T01:36:08.69436847Z,20.200000762939453
2026-06-17T01:36:10.703406923Z,20.299999237060547
2026-06-17T01:36:22.702497236Z,20.399999618530273
2026-06-17T01:36:24.700441192Z,20.299999237060547
2026-06-17T01:36:46.69552577Z,20.200000762939453
2026-06-17T01:36:50.693842646Z,20.299999237060547
2026-06-17T01:36:52.699792634Z,20.200000762939453
2026-06-17T01:36:58.796112566Z,20.299999237060547
2026-06-17T01:37:00.713153533Z,20.200000762939453
2026-06-17T01:37:06.819952483Z,20.299999237060547
2026-06-17T01:37:08.698850573Z,20.200000762939453
2026-06-17T01:37:10.694722709Z,20.299999237060547
2026-06-17T01:37:20.696940498Z,20.200000762939453
2026-06-17T01:37:24.700247936Z,20.299999237060547
2026-06-17T01:37:26.700944899Z,20.200000762939453
2026-06-17T12:52:56.554541856Z,18.799999237060547
2026-06-17T12:52:57.051867938Z,19
2026-06-17T12:55:10.734338506Z,19.100000381469727
2026-06-17T12:55:12.729150405Z,19.399999618530273
2026-06-17T12:57:18.922983404Z,19.5
2026-06-17T12:57:20.986279662Z,19.700000762939453
2026-06-17T12:57:22.827574411Z,19.799999237060547
2026-06-17T12:58:18.730691497Z,19.600000381469727
2026-06-17T12:58:20.727968795Z,19.5
2026-06-17T12:58:22.726095101Z,19.399999618530273
2026-06-17T13:02:58.83593127Z,21.799999237060547
2026-06-17T13:03:00.83121201Z,21
2026-06-17T13:03:15.034544115Z,20.600000381469727
2026-06-17T13:03:22.840477679Z,20.200000762939453
2026-06-17T13:03:32.879893422Z,20.100000381469727
2026-06-17T13:03:34.832361267Z,19.799999237060547
2026-06-17T13:04:26.731755393Z,19.700000762939453
2026-06-17T13:04:28.735008255Z,19.5
2026-06-17T13:04:30.733307081Z,19.399999618530273
2026-06-17T13:07:42.916760449Z,19.799999237060547
2026-06-17T13:07:48.815194846Z,20
2026-06-17T13:07:50.731625985Z,20.200000762939453
2026-06-17T13:08:46.777080396Z,20.100000381469727
2026-06-17T13:08:48.73077549Z,19.799999237060547
2026-06-17T13:10:52.731897776Z,19.700000762939453
2026-06-17T13:10:54.732513483Z,19.5
2026-06-17T13:10:56.73151741Z,19.399999618530273
2026-06-17T13:34:39.130389342Z,19.799999237060547
2026-06-17T18:57:22.484675565Z,17.799999237060547
2026-06-17T18:57:22.982344294Z,18.100000381469727
2026-06-17T18:57:24.653457543Z,18.200000762939453
2026-06-17T19:34:56.65780671Z,18.299999237060547
2026-06-17T19:34:58.654556593Z,18.200000762939453
2026-06-17T19:36:54.656828889Z,18.299999237060547
2026-06-17T19:36:56.656319597Z,18.200000762939453
2026-06-17T19:36:58.666463436Z,18.299999237060547
2026-06-17T19:37:02.657354139Z,18.200000762939453
2026-06-17T19:37:04.658695152Z,18.299999237060547
2026-06-17T19:37:12.655383229Z,18.200000762939453
2026-06-17T19:38:36.824146257Z,18.299999237060547
2026-06-17T19:38:38.838682404Z,18.200000762939453
2026-06-17T19:38:52.712680764Z,18.299999237060547
2026-06-17T19:38:54.658174832Z,18.200000762939453
2026-06-17T19:39:18.655467169Z,18.299999237060547
2026-06-17T19:39:20.659341882Z,18.200000762939453
2026-06-17T19:39:32.657848603Z,18.299999237060547
2026-06-17T19:39:34.660397708Z,18.200000762939453
2026-06-17T19:39:38.657439259Z,18.299999237060547
2026-06-17T19:39:40.660892911Z,18.200000762939453
2026-06-17T19:39:46.657427103Z,18.299999237060547
2026-06-17T19:40:08.707685887Z,18.399999618530273
2026-06-17T19:40:26.65902914Z,18.5
2026-06-17T19:40:44.883012924Z,18.600000381469727
2026-06-17T20:31:58.830079781Z,18.700000762939453
2026-06-17T20:32:00.938033136Z,18.799999237060547
2026-06-17T20:32:04.744979368Z,18.899999618530273
2026-06-17T20:32:08.665595055Z,19
2026-06-17T20:32:10.671319558Z,18.899999618530273
2026-06-17T20:32:14.66487905Z,19
2026-06-17T20:32:48.66449832Z,18.899999618530273
2026-06-17T20:32:52.664796187Z,18.799999237060547
2026-06-17T20:32:56.731303792Z,18.700000762939453
2026-06-17T20:33:04.665474272Z,18.600000381469727
2026-06-17T21:35:24.683201806Z,18.700000762939453
2026-06-17T21:35:26.679439801Z,18.899999618530273
2026-06-17T21:35:28.678408104Z,19
2026-06-17T21:36:30.682866956Z,18.899999618530273
2026-06-17T21:36:36.732305395Z,18.799999237060547
2026-06-17T21:36:46.683190986Z,18.700000762939453
2026-06-17T21:36:56.686487345Z,18.600000381469727
2026-06-17T21:59:22.69285703Z,18.700000762939453
2026-06-17T21:59:24.6834065Z,18.600000381469727
2026-06-17T22:00:26.790511189Z,18.700000762939453
2026-06-17T22:00:30.729030882Z,18.799999237060547
2026-06-17T22:00:32.786736687Z,19
